sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,score_text
Male,20,Less than 25,African-American,0,0,0,0,0,F,Carrying Concealed Firearm,0,Low
Female,25,25 - 45,African-American,0,0,0,2,-1,F,Battery on Law Enforc Officer,1,High
Male,35,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Female,30,25 - 45,Caucasian,0,0,0,1,-82,F,Possession Of Lorazepam,0,Low
Female,28,25 - 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,30,25 - 45,Caucasian,0,0,0,2,-37,M,Restraining Order Dating Viol,1,High
Female,45,Greater than 45,Caucasian,0,0,0,3,336,M,Battery,0,Low
Male,24,Less than 25,African-American,0,0,0,2,-1,M,arrest case no charge,1,Low
Male,23,Less than 25,African-American,0,0,0,5,-1,F,Burglary Conveyance Unoccup,0,High
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,High
Male,20,Less than 25,Other,0,8,1,8,-1,F,Driving While License Revoked,1,High
Female,42,25 - 45,African-American,0,0,0,0,31,M,Battery,1,Low
Male,24,Less than 25,African-American,1,1,0,8,-54,F,arrest case no charge,1,High
Male,40,25 - 45,Hispanic,0,0,0,0,0,M,Solic to Commit Battery,0,Low
Male,27,25 - 45,Other,0,0,0,1,-1,F,Felony Battery (Dom Strang),0,Low
Female,57,Greater than 45,African-American,0,0,0,3,-158,F,arrest case no charge,0,High
Male,60,Greater than 45,African-American,0,0,0,12,-1,F,Driving While License Revoked,0,Low
Male,20,Less than 25,African-American,0,0,0,0,0,M,Battery,0,Low
Male,33,25 - 45,African-American,0,0,0,6,-1,M,Battery,0,Low
Male,19,Less than 25,Caucasian,0,0,1,0,0,M,Battery,0,Low
Male,34,25 - 45,African-American,0,0,0,2,-1,M,Battery,1,Low
Male,37,25 - 45,African-American,0,0,0,1,-1,F,Burglary Unoccupied Dwelling,0,Low
Male,22,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,24,Less than 25,Caucasian,0,0,0,4,-1,M,Battery,0,High
Male,27,25 - 45,African-American,0,0,0,0,-1,M,Battery,1,Low
Male,29,25 - 45,African-American,1,1,1,4,0,F,Carjacking with a Firearm,1,High
Male,40,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,21,Less than 25,Caucasian,1,0,1,1,0,F,Deliver Cannabis,1,High
Female,26,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Oxycodone,0,Low
Male,32,25 - 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,30,25 - 45,Caucasian,0,0,0,10,123,F,arrest case no charge,1,Low
Female,42,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,1,Low
Female,29,25 - 45,Caucasian,0,0,0,8,12,M,arrest case no charge,0,High
Male,38,25 - 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,32,25 - 45,African-American,0,0,0,1,0,F,Felony Driving While Lic Suspd,0,Low
Male,27,25 - 45,Other,0,0,0,0,-2,F,Robbery / Weapon,0,Low
Male,30,25 - 45,Caucasian,0,0,0,3,-1,M,Battery,0,Low
Male,22,Less than 25,African-American,0,0,0,1,-1,F,arrest case no charge,1,Low
Male,20,Less than 25,Caucasian,0,0,0,0,-2,M,Battery,1,High
Male,57,Greater than 45,Caucasian,0,0,0,0,0,M,Battery,0,Low
Male,51,Greater than 45,Caucasian,0,0,0,3,-1,F,Felony Battery (Dom Strang),1,Low
Male,37,25 - 45,African-American,0,0,0,9,-1,M,Assault,0,High
Female,49,Greater than 45,African-American,0,0,0,0,,M,Battery,0,Low
Male,21,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Grand Theft (Motor Vehicle),0,Low
Male,35,25 - 45,African-American,0,0,0,4,-1,F,Tampering With Physical Evidence,1,High
Female,54,Greater than 45,Caucasian,0,0,0,1,-95,F,Battery Emergency Care Provide,0,Low
Male,58,Greater than 45,Caucasian,0,0,0,2,-9,F,Battery on Law Enforc Officer,0,Low
Male,44,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Female,32,25 - 45,Caucasian,0,0,0,0,-1,F,Child Abuse,1,Low
Male,26,25 - 45,African-American,0,0,1,6,-1,F,Felony Battery (Dom Strang),0,High
Female,39,25 - 45,African-American,0,0,0,22,-49,F,Possession of Cocaine,1,High
Male,31,25 - 45,African-American,0,0,0,0,-1,F,False Imprisonment,0,Low
Male,30,25 - 45,Caucasian,0,0,0,9,-1,M,Petit Theft,1,High
Male,20,Less than 25,African-American,0,0,0,0,-1,F,Burglary Unoccupied Dwelling,1,High
Male,40,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Female,45,Greater than 45,Caucasian,0,0,0,5,-1,M,DUI - Enhanced,0,Low
Male,31,25 - 45,African-American,0,0,0,4,-1,F,arrest case no charge,1,Low
Male,23,Less than 25,Hispanic,0,0,0,4,-27,F,Possession Of Alprazolam,0,High
Male,26,25 - 45,Hispanic,0,0,0,0,-1,M,Petit Theft,1,Low
Female,53,Greater than 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,44,25 - 45,Caucasian,0,0,0,0,-1,M,Possession of Cannabis,0,Low
Male,39,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,26,25 - 45,African-American,0,0,0,2,-1,F,Possession of Ethylone,0,Low
Female,54,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,38,25 - 45,Hispanic,0,0,0,0,-1,M,Battery,0,Low
Male,28,25 - 45,African-American,0,0,0,4,-1,M,Battery,0,High
Male,73,Greater than 45,Other,0,0,0,2,-1,M,Battery,0,Low
Female,44,25 - 45,Caucasian,0,0,0,1,-6,M,Driving Under The Influence,0,Low
Male,21,Less than 25,Caucasian,0,0,0,0,-1,F,Obstruct Fire Equipment,1,Low
Male,35,25 - 45,Caucasian,0,0,0,1,-1,F,Agg Battery Grt/Bod/Harm,0,Low
Male,28,25 - 45,African-American,0,0,0,0,0,M,DUI Property Damage/Injury,0,Low
Male,28,25 - 45,Caucasian,0,0,0,2,-1,M,Battery,0,Low
Male,24,Less than 25,African-American,0,0,0,0,-1,F,Possession Burglary Tools,1,Low
Male,57,Greater than 45,African-American,0,0,0,16,-342,F,Burglary Dwelling Assault/Batt,0,High
Male,28,25 - 45,African-American,0,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,Low
Male,56,Greater than 45,African-American,0,0,0,0,-1,F,False Ownership Info/Pawn Item,0,Low
Male,32,25 - 45,Caucasian,0,0,0,7,-1,F,Felony Driving While Lic Suspd,0,Low
Male,53,Greater than 45,Caucasian,0,0,0,4,0,F,Possession of Cocaine,0,Low
Male,47,Greater than 45,Hispanic,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,50,Greater than 45,African-American,0,0,0,6,-110,F,arrest case no charge,0,High
Male,20,Less than 25,African-American,0,0,0,1,-24,F,"Poss3,4 Methylenedioxymethcath",0,Low
Male,21,Less than 25,African-American,0,0,0,0,-6,M,Culpable Negligence,0,High
Male,30,25 - 45,Other,0,0,0,1,-1,F,Aggravated Assault W/Dead Weap,1,Low
Male,37,25 - 45,Caucasian,0,0,0,1,-1,M,Battery,1,Low
Male,60,Greater than 45,Hispanic,0,0,0,1,-18,F,Aggravated Assault W/dead Weap,0,Low
Male,26,25 - 45,Hispanic,0,0,0,1,-1,M,Battery,1,Low
Male,30,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,19,Less than 25,African-American,0,0,0,0,-1,F,Burglary Unoccupied Dwelling,0,High
Male,23,Less than 25,African-American,0,0,2,9,-1,F,arrest case no charge,0,High
Male,26,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,26,25 - 45,Caucasian,0,0,0,2,-1,F,arrest case no charge,1,High
Male,30,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,72,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,20,Less than 25,African-American,0,0,1,2,-1,F,Grand Theft Dwell Property,0,High
Female,26,25 - 45,African-American,0,0,0,5,-1,F,Poss Pyrrolidinovalerophenone,1,High
Male,21,Less than 25,Hispanic,0,0,0,0,-1,F,Possession of Cocaine,0,Low
Female,39,25 - 45,African-American,0,0,0,1,-1,F,arrest case no charge,0,Low
Male,30,25 - 45,Other,0,0,0,0,-1,F,Felony Battery (Dom Strang),0,Low
Male,30,25 - 45,Hispanic,0,0,0,2,,F,Burglary Conveyance Assault/Bat,0,Low
Male,37,25 - 45,Caucasian,0,0,0,1,-1,M,Battery,0,Low
Male,44,25 - 45,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Male,45,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,69,Greater than 45,Caucasian,0,0,0,0,-1,F,Conspiracy Dealing Stolen Prop,0,Low
Male,30,25 - 45,African-American,0,0,0,1,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,38,25 - 45,Asian,0,0,0,2,0,F,Aggravated Assault W/Dead Weap,0,Low
Male,23,Less than 25,Caucasian,0,0,0,6,-1,F,Deliver Cannabis,1,Low
Male,48,Greater than 45,African-American,0,0,0,12,-1,F,Poss Cocaine/Intent To Del/Sel,0,Low
Female,50,Greater than 45,African-American,0,0,0,1,,F,Child Abuse,0,Low
Male,32,25 - 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,37,25 - 45,African-American,0,0,0,1,-139,F,Possession of Cannabis,0,Low
Male,27,25 - 45,African-American,0,0,0,0,,O,,-1,High
Male,46,Greater than 45,Asian,0,0,0,0,-1,M,Battery,0,Low
Male,42,25 - 45,African-American,0,0,0,0,-1,F,Felony Driving While Lic Suspd,0,Low
Female,20,Less than 25,African-American,0,0,0,0,32,F,Uttering a Forged Instrument,1,High
Male,65,Greater than 45,Caucasian,0,0,0,2,-84,M,Resist/Obstruct W/O Violence,0,Low
Female,34,25 - 45,Caucasian,0,0,0,6,-1,F,Possession of Cocaine,0,High
Male,54,Greater than 45,Caucasian,0,0,0,4,-1,M,Criminal Mischief>$200<$1000,0,Low
Female,28,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,44,25 - 45,Caucasian,0,0,0,8,-1,F,arrest case no charge,0,Low
Male,47,Greater than 45,African-American,0,0,0,7,-1,F,Felony Driving While Lic Suspd,1,Low
Male,39,25 - 45,African-American,0,0,0,5,-49,F,Felony Battery w/Prior Convict,1,High
Female,31,25 - 45,African-American,0,0,0,0,-1,F,arrest case no charge,0,Low
Male,26,25 - 45,Caucasian,0,0,0,0,-3,F,Delivery of Heroin,1,High
Male,29,25 - 45,Caucasian,0,0,0,7,-1,M,Battery,1,High
Male,51,Greater than 45,Caucasian,0,0,0,7,-1,F,Burglary Conveyance Unoccup,1,Low
Male,27,25 - 45,Caucasian,0,0,0,0,-1,M,Possess Cannabis/20 Grams Or Less,0,Low
Male,41,25 - 45,Caucasian,0,0,0,10,-39,F,arrest case no charge,0,Low
Male,73,Greater than 45,Caucasian,0,0,0,1,-64,F,arrest case no charge,0,Low
Male,44,25 - 45,African-American,0,0,0,0,0,M,Battery,0,Low
Male,24,Less than 25,Hispanic,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,High
Female,24,Less than 25,African-American,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,49,Greater than 45,Caucasian,0,0,0,12,-24,M,Possess Cannabis/20 Grams Or Less,0,Low
Male,22,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Male,26,25 - 45,Caucasian,0,0,0,0,-1,F,Agg Battery Grt/Bod/Harm,0,Low
Male,23,Less than 25,African-American,0,0,0,0,,O,,-1,High
Male,22,Less than 25,African-American,0,0,0,0,-1,F,Poss Cocaine/Intent To Del/Sel,1,High
Male,57,Greater than 45,African-American,0,0,0,16,-1,F,Grand Theft in the 3rd Degree,0,High
Male,65,Greater than 45,African-American,0,0,0,23,-330,F,arrest case no charge,0,Low
Male,32,25 - 45,African-American,0,0,0,4,-1,M,Susp Drivers Lic 1st Offense,1,Low
Male,27,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,36,25 - 45,Other,0,0,0,0,-1,F,Aggravated Assault W/Dead Weap,0,Low
Male,30,25 - 45,African-American,0,0,0,0,,O,,-1,High
Female,23,Less than 25,African-American,0,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,Low
Male,30,25 - 45,Caucasian,0,0,0,0,-1,M,DUI - Property Damage/Personal Injury,0,Low
Female,57,Greater than 45,Hispanic,0,0,0,2,-68,F,arrest case no charge,0,Low
Female,25,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,34,25 - 45,Caucasian,0,0,0,5,-1,F,Felony Battery (Dom Strang),0,Low
Male,22,Less than 25,African-American,0,3,1,6,,F,arrest case no charge,1,High
Male,20,Less than 25,African-American,2,0,0,2,-56,F,arrest case no charge,1,High
Male,28,25 - 45,Hispanic,0,0,0,11,0,M,Battery,0,High
Male,45,Greater than 45,Other,0,0,0,0,-1,M,Battery,0,Low
Male,60,Greater than 45,Hispanic,0,0,0,2,,F,Possession of Hydrocodone,0,Low
Male,22,Less than 25,African-American,1,0,0,4,-1,F,Burglary Unoccupied Dwelling,0,High
Female,51,Greater than 45,Caucasian,0,0,0,5,0,F,arrest case no charge,0,Low
Male,22,Less than 25,African-American,0,0,0,0,,O,,-1,Low
Male,27,25 - 45,African-American,0,0,0,4,-1,F,Grand Theft in the 3rd Degree,1,Low
Male,32,25 - 45,African-American,0,0,0,0,-1,F,Tampering With Physical Evidence,1,High
Male,50,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,43,25 - 45,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Female,25,25 - 45,Caucasian,0,0,0,0,-1,M,Driving License Suspended,0,Low
Male,26,25 - 45,African-American,0,0,0,0,,O,,-1,High
Male,22,Less than 25,African-American,0,0,0,2,-1,F,arrest case no charge,0,High
Female,63,Greater than 45,African-American,0,0,0,1,,F,Exploit Elderly Person 20-100K,0,Low
Male,37,25 - 45,Caucasian,0,0,0,2,-1,F,Leaving the Scene of Accident,0,Low
Male,26,25 - 45,African-American,0,0,0,0,-1,F,Burglary Conveyance Unoccup,1,Low
Male,32,25 - 45,African-American,1,2,0,17,84,F,Possession of Cocaine,1,High
Male,26,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,32,25 - 45,Other,0,0,0,4,0,F,Possession of Oxycodone,0,Low
Female,21,Less than 25,Caucasian,0,0,0,5,-1,F,Uttering a Forged Instrument,0,High
Male,39,25 - 45,Hispanic,0,0,0,3,-21,F,arrest case no charge,0,Low
Male,36,25 - 45,Other,0,0,0,0,,O,,-1,Low
Female,58,Greater than 45,African-American,0,0,0,4,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,51,Greater than 45,Caucasian,0,0,0,1,-20,M,Battery,0,Low
Male,33,25 - 45,Other,0,0,0,0,-1,M,Battery,0,Low
Female,22,Less than 25,Caucasian,0,0,1,1,-22,M,Driving Under The Influence,0,Low
Male,28,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,26,25 - 45,African-American,0,0,0,6,-105,M,Driving Under The Influence,1,Low
Male,21,Less than 25,African-American,2,0,1,2,-1,F,Possession of Cocaine,1,High
Female,29,25 - 45,African-American,0,0,0,1,,F,Resist Officer w/Violence,1,Low
Female,26,25 - 45,Caucasian,0,0,0,0,0,F,Possession of Cocaine,0,Low
Male,31,25 - 45,Caucasian,0,0,0,0,0,F,Grand Theft (Motor Vehicle),1,High
Male,43,25 - 45,Caucasian,0,0,0,2,-10,F,arrest case no charge,0,Low
Male,23,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,High
Male,25,25 - 45,Caucasian,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,22,Less than 25,African-American,0,0,0,6,-1,F,arrest case no charge,0,High
Male,30,25 - 45,African-American,0,0,0,6,-1,F,Poss of Methylethcathinone,0,Low
Male,25,25 - 45,African-American,0,3,1,15,-1,F,"Poss3,4 Methylenedioxymethcath",1,High
Male,20,Less than 25,African-American,0,0,1,0,-1,F,Pos Cannabis W/Intent Sel/Del,1,High
Male,39,25 - 45,Hispanic,0,0,0,0,-1,F,"Poss3,4 Methylenedioxymethcath",0,Low
Male,31,25 - 45,African-American,0,0,0,3,716,F,arrest case no charge,1,Low
Male,33,25 - 45,African-American,0,0,0,1,-1,F,Corrupt Public Servant,1,Low
Male,59,Greater than 45,African-American,0,0,0,1,-1,F,Possession of Cocaine,0,Low
Male,21,Less than 25,Hispanic,0,0,2,1,-8,F,arrest case no charge,0,High
Male,53,Greater than 45,African-American,0,0,0,8,-1,F,Possession of Cocaine,1,High
Male,34,25 - 45,Caucasian,0,0,0,2,-1,M,arrest case no charge,0,Low
Male,36,25 - 45,Caucasian,0,0,0,6,-25,F,Possession Of Buprenorphine,0,Low
Female,20,Less than 25,Hispanic,0,0,0,0,,O,,-1,High
Male,22,Less than 25,Other,0,0,0,0,-1,M,Battery,0,Low
Male,23,Less than 25,African-American,0,0,0,0,-1,F,Possession Burglary Tools,0,Low
Male,32,25 - 45,African-American,0,0,0,2,0,M,arrest case no charge,0,High
Male,32,25 - 45,African-American,0,0,0,11,-1,M,arrest case no charge,1,High
Female,66,Greater than 45,Caucasian,0,0,0,1,-46,M,Tresspass Struct/Conveyance,0,Low
Female,36,25 - 45,Other,0,0,0,0,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,66,Greater than 45,Other,0,0,0,0,-1,M,Fleeing Or Attmp Eluding A Leo,0,Low
Female,24,Less than 25,Caucasian,0,0,0,0,-1,M,Battery,0,High
Male,30,25 - 45,African-American,0,0,0,7,-1,F,Pos Cannabis W/Intent Sel/Del,1,High
Male,28,25 - 45,African-American,0,0,0,1,-1,M,Battery,0,High
Male,43,25 - 45,Caucasian,0,0,0,4,0,F,Burglary Dwelling Occupied,1,Low
Male,35,25 - 45,African-American,0,0,0,3,-1,M,Battery,0,Low
Male,25,25 - 45,African-American,0,0,0,1,0,F,arrest case no charge,0,Low
Male,21,Less than 25,African-American,0,0,0,1,0,F,Possession of Cannabis,0,High
Male,29,25 - 45,Other,0,0,0,0,,O,,-1,Low
Male,19,Less than 25,African-American,3,0,0,2,-21,F,arrest case no charge,1,High
Male,32,25 - 45,African-American,0,0,0,1,-1,F,Poss Cocaine/Intent To Del/Sel,0,High
Male,33,25 - 45,Caucasian,0,0,0,0,,F,Poss Alprazolam W/int Sell/Del,1,Low
Male,48,Greater than 45,Caucasian,0,0,0,0,-2,M,DUI Property Damage/Injury,0,Low
Male,22,Less than 25,African-American,0,0,0,1,-1,M,Battery,1,High
Male,35,25 - 45,African-American,0,0,0,0,,O,,-1,High
Male,29,25 - 45,African-American,0,0,0,0,0,F,Tampering With Physical Evidence,0,Low
Female,23,Less than 25,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,62,Greater than 45,African-American,0,0,0,15,-36,F,arrest case no charge,0,High
Male,37,25 - 45,Caucasian,0,0,0,0,-1,F,Felony Driving While Lic Suspd,0,Low
Female,33,25 - 45,Caucasian,0,0,0,0,-2,M,Offer Agree Secure For Lewd Act,0,Low
Male,35,25 - 45,African-American,0,0,0,1,0,M,Prostitution/Lewdness/Assign,0,Low
Male,53,Greater than 45,Caucasian,0,0,0,0,0,F,Possession Of Alprazolam,1,Low
Male,59,Greater than 45,Caucasian,0,0,0,17,-25,F,arrest case no charge,1,High
Male,34,25 - 45,African-American,0,0,0,2,-1,F,Grand Theft in the 3rd Degree,0,Low
Female,48,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Female,33,25 - 45,African-American,0,0,0,1,-10,F,Neglect Child / Bodily Harm,0,Low
Male,44,25 - 45,Caucasian,0,0,0,0,0,M,Susp Drivers Lic 1st Offense,0,Low
Male,31,25 - 45,Caucasian,0,0,0,10,-18,F,Driving While License Revoked,1,Low
Female,26,25 - 45,African-American,0,0,0,0,,O,,-1,Low
Male,28,25 - 45,African-American,0,0,1,2,-1,F,Att Tamper w/Physical Evidence,1,Low
Male,56,Greater than 45,Other,0,0,0,9,-147,F,Trespass Structure w/Dang Weap,0,Low
Male,51,Greater than 45,Hispanic,0,0,0,1,-18,F,Possession Burglary Tools,0,Low
Female,47,Greater than 45,African-American,0,0,0,5,-1,F,Grand Theft in the 3rd Degree,0,Low
Male,23,Less than 25,African-American,0,0,0,0,0,F,Burglary Structure Unoccup,1,High
Male,21,Less than 25,Hispanic,0,0,0,0,0,F,"Deliver 3,4 Methylenediox",0,High
Male,26,25 - 45,Caucasian,0,0,0,0,0,F,Poss Contr Subst W/o Prescript,0,Low
Male,22,Less than 25,African-American,0,3,0,3,0,F,Possession of Benzylpiperazine,0,High
Male,29,25 - 45,African-American,0,0,0,0,-1,M,Battery,0,Low
Male,57,Greater than 45,Caucasian,0,0,0,0,0,M,Driving Under The Influence,0,Low
Male,20,Less than 25,African-American,0,1,1,2,-1,F,Burglary Unoccupied Dwelling,1,High
Male,27,25 - 45,African-American,0,0,0,15,-1,M,Resisting W/O Violence,0,High
Male,44,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,41,25 - 45,African-American,0,0,0,2,-1,F,arrest case no charge,0,Low
Male,57,Greater than 45,African-American,0,0,0,20,-245,M,arrest case no charge,0,High
Male,65,Greater than 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Male,27,25 - 45,Caucasian,0,0,0,3,-1,M,Driving Under The Influence,0,Low
Male,65,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Female,28,25 - 45,African-American,0,0,1,4,0,F,"Poss3,4 Methylenedioxymethcath",0,Low
Female,38,25 - 45,African-American,0,0,0,0,-1,F,Poss Pyrrolidinovalerophenone,0,High
Male,27,25 - 45,Caucasian,0,0,0,1,-1,M,Susp Drivers Lic 1st Offense,1,High
Male,61,Greater than 45,Caucasian,0,0,0,0,-1,F,Battery on a Person Over 65,0,Low
Male,31,25 - 45,Caucasian,0,0,0,7,-1,M,Exposes Culpable Negligence,0,Low
Male,23,Less than 25,Caucasian,0,0,0,5,-105,F,arrest case no charge,1,High
Male,33,25 - 45,African-American,0,0,0,16,-243,M,arrest case no charge,1,High
Male,26,25 - 45,African-American,0,0,0,3,-21,F,Crimin Mischief Damage $1000+,1,Low
Male,20,Less than 25,African-American,0,0,2,0,-1,F,Tampering With Physical Evidence,1,Low
Male,55,Greater than 45,Caucasian,0,0,0,2,-1,M,Battery,1,Low
Male,36,25 - 45,African-American,0,0,0,0,0,F,Driving While License Revoked,0,High
Male,48,Greater than 45,Other,0,0,0,4,-1,F,Grand Theft (Motor Vehicle),1,Low
Male,22,Less than 25,Other,0,0,0,5,-1,F,arrest case no charge,1,Low
Male,23,Less than 25,African-American,1,0,0,1,-1,M,Battery,0,High
Male,21,Less than 25,Caucasian,0,0,0,0,,O,,-1,Low
Male,28,25 - 45,African-American,0,0,0,1,-1,F,Unauth Poss ID Card or DL,0,Low
Male,22,Less than 25,African-American,0,0,1,4,-1,F,arrest case no charge,0,High
Male,34,25 - 45,African-American,0,2,1,19,-1,F,False Ownership Info/Pawn Item,1,High
Female,48,Greater than 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,0,Low
Female,59,Greater than 45,Caucasian,0,0,0,1,-21,F,Grand Theft in the 1st Degree,0,Low
Male,37,25 - 45,Caucasian,0,0,0,0,-4,F,Cruelty Toward Child,1,Low
Male,20,Less than 25,African-American,0,0,0,0,-1,F,Possession Of Alprazolam,0,High
Female,28,25 - 45,Caucasian,0,0,0,0,-1,F,Possession of Cocaine,1,Low
Female,40,25 - 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,21,Less than 25,African-American,2,0,0,2,287,F,Burglary Unoccupied Dwelling,0,High
Male,20,Less than 25,African-American,1,0,1,1,-47,F,arrest case no charge,1,High
Male,31,25 - 45,African-American,0,0,0,0,-1,F,Grand Theft (Motor Vehicle),0,Low
Female,38,25 - 45,African-American,0,0,0,14,-1,F,Possession of Cocaine,1,High
Male,33,25 - 45,African-American,0,0,0,0,-4,F,Possession of Cannabis,1,Low
Male,27,25 - 45,African-American,0,0,0,3,-1,F,Grand Theft in the 3rd Degree,1,High
Male,25,25 - 45,Caucasian,0,0,0,2,0,M,Resist/Obstruct W/O Violence,1,Low
Female,42,25 - 45,African-American,0,0,0,2,-1,F,Burglary With Assault/battery,0,Low
Male,22,Less than 25,African-American,0,0,0,3,-1,F,Uttering a Forged Instrument,1,High
Male,21,Less than 25,Other,0,0,0,0,-1,F,Att Burgl Unoccupied Dwel,0,High
Male,57,Greater than 45,Caucasian,0,0,0,15,-32,F,arrest case no charge,0,High
Male,45,Greater than 45,Caucasian,0,0,0,1,0,F,Robbery / No Weapon,1,Low
Female,21,Less than 25,African-American,0,0,0,1,-11,M,Trespass Struct/Conveyance,1,Low
Male,51,Greater than 45,Caucasian,0,0,0,0,,O,,-1,High
Male,52,Greater than 45,Caucasian,0,0,0,2,-1,M,Tresspass Struct/Conveyance,0,Low
Male,34,25 - 45,African-American,0,0,0,7,0,F,arrest case no charge,0,High
Male,29,25 - 45,Caucasian,0,0,0,0,-1,M,Battery,0,Low
Female,37,25 - 45,African-American,0,0,0,0,0,M,Prostitution/Lewd Act Assignation,0,Low
Male,34,25 - 45,Caucasian,0,0,1,0,-1,F,Aggravated Assault w/Firearm,0,Low
Female,55,Greater than 45,Caucasian,0,0,0,0,,O,,-1,Low
Male,53,Greater than 45,African-American,0,0,0,0,0,M,Battery,1,Low
Female,30,25 - 45,African-American,0,0,0,8,-1,F,Robbery / No Weapon,1,High
Male,31,25 - 45,Caucasian,0,0,0,0,,O,,-1,High
Male,35,25 - 45,Hispanic,0,0,0,0,-7,M,Reckless Driving,0,Low
Male,28,25 - 45,Caucasian,0,0,0,1,-1,F,Aggravated Assault W/dead Weap,0,Low
Male,21,Less than 25,African-American,0,0,0,1,-1,F,Grand Theft Dwell Property,0,High
Male,22,Less than 25,African-American,0,0,0,1,13,F,Possession of Cannabis,0,High
Male,41,25 - 45,African-American,0,0,0,7,-1,F,Felony Battery w/Prior Convict,0,High
